count_id;site_id;site_name;longitude_epsg_4326;latitude_epsg_4326;species_id;common_name;year;penguin_sum
NOBL_2019_GENT;NOBL;Noble Rocks;-63,434;-64,785;GENT;gentoo penguin;2019;37
NOKK_1975_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1975;32
NOKK_1981_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1981;59
NOKK_1982_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1982;61
NOKK_1984_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1984;121
NOKK_1994_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1994;73
NOKK_1995_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1995;81
NOKK_1997_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1997;194
NOKK_1998_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1998;118
NOKK_1999_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;1999;149
NOKK_2000_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;2000;130
NOKK_2001_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;2001;145
NOKK_2002_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;2002;147
NOKK_2003_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;2003;95
NOKK_2004_ADEL;NOKK;Nokkelholmane Islands;39,464;-69,381;ADEL;adelie penguin;2004;162
NOPT_1947_ADEL;NOPT;North Point;-45,626;-60,672;ADEL;adelie penguin;1947;3000
NOPT_1958_ADEL;NOPT;North Point;-45,626;-60,672;ADEL;adelie penguin;1958;4535
NORF_1982_ADEL;NORF;Northern Foothills (Terra Nova Bay);164;-74,75;ADEL;adelie penguin;1982;15900
NOVI_2009_EMPE;NOVI;Noville Peninsula;-98,447;-71,769;EMPE;emperor penguin;2009;3568
NPRO_1987_CHIN;NPRO;Promontories on north-central coast;-62,075;-63,25;CHIN;chinstrap penguin;1987;100
NUTT_2010_ADEL;NUTT;Cape Nutt;108,213;-66,635;ADEL;adelie penguin;2010;1971
OLDH_2008_ADEL;OLDH;Oldham Island;61,725;-67,521;ADEL;adelie penguin;2008;3570
OLII_1979_CHIN;OLII;Oliphant Islands;-45,594;-60,736;CHIN;chinstrap penguin;1979;4502
OMGA_1981_ADEL;OMGA;Cape Omega;40,983;-68,567;ADEL;adelie penguin;1981;503
OMGA_1984_ADEL;OMGA;Cape Omega;40,983;-68,567;ADEL;adelie penguin;1984;562
ONGU_1961_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1961;110
ONGU_1966_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1966;103
ONGU_1970_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1970;156
ONGU_1972_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1972;71
ONGU_1971_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1971;113
ONGU_1973_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1973;98
ONGU_1975_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1975;30
ONGU_1974_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1974;73
ONGU_1977_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1977;48
ONGU_1978_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1978;46
ONGU_1980_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1980;43
ONGU_1981_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1981;102
ONGU_1982_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1982;122
ONGU_1983_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1983;59
ONGU_1984_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1984;77
ONGU_1985_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1985;76
ONGU_1986_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1986;158
ONGU_1987_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1987;82
ONGU_1988_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1988;149
ONGU_1989_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1989;84
ONGU_1990_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1990;77
ONGU_1991_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1991;78
ONGU_1992_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1992;124
ONGU_1993_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1993;91
ONGU_1994_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1994;101
ONGU_1995_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1995;87
ONGU_1996_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1996;89
ONGU_1997_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1997;131
ONGU_1998_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1998;192
ONGU_1999_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;1999;158
ONGU_2000_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;2000;162
ONGU_2001_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;2001;207
ONGU_2002_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;2002;479
ONGU_2003_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;2003;498
ONGU_2004_ADEL;ONGU;Ongulkaven;39,425;-69,017;ADEL;adelie penguin;2004;650
ORCW_1987_CHIN;ORCW;Offshore Rocks off Cape Wallace;-62,228;-63,235;CHIN;chinstrap penguin;1987;8100
ORNE_2000_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2000;528
ORNE_2001_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2001;634
ORNE_2002_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2002;111
ORNE_2003_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2003;472
ORNE_2006_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2006;489
ORNE_2007_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2007;887
ORNE_2008_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2008;321
ORNE_2009_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2009;434
ORNE_2010_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2010;526
ORNE_2018_CHIN;ORNE;Orne Islands;-62,673;-64,662;CHIN;chinstrap penguin;2018;250
ORNE_2007_GENT;ORNE;Orne Islands;-62,673;-64,662;GENT;gentoo penguin;2007;65
ORNE_2008_GENT;ORNE;Orne Islands;-62,673;-64,662;GENT;gentoo penguin;2008;68
ORNE_2009_GENT;ORNE;Orne Islands;-62,673;-64,662;GENT;gentoo penguin;2009;68
ORNE_2010_GENT;ORNE;Orne Islands;-62,673;-64,662;GENT;gentoo penguin;2010;120
ORNE_2018_GENT;ORNE;Orne Islands;-62,673;-64,662;GENT;gentoo penguin;2018;412
OWEN_1987_CHIN;OWEN;Owen Island;-58,389;-61,933;CHIN;chinstrap penguin;1987;25000
PAND_1978_CHIN;PAND;Pandemonium Point;-45,648;-60,736;CHIN;chinstrap penguin;1978;14543
PAPT_1987_CHIN;PAPT;Patelnia Point;-58,472;-62,235;CHIN;chinstrap penguin;1987;2000
PAPT_1987_GENT;PAPT;Patelnia Point;-58,472;-62,235;GENT;gentoo penguin;1987;10
PAUL_1981_ADEL;PAUL;Paulet Island;-55,788;-63,58;ADEL;adelie penguin;1981;100000
PCHA_1983_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;1983;83
PCHA_2001_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2001;35
PCHA_2006_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2006;23
PCHA_2008_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2008;14
PCHA_2009_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2009;35
PCHA_2010_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2010;17
PCHA_2011_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2011;23
PCHA_2016_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2016;6
PCHA_2024_ADEL;PCHA;Port Charcot;-64,026;-65,067;ADEL;adelie penguin;2024;6
PCHA_1983_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;1983;3
PCHA_2001_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2001;35
PCHA_2006_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2006;12
PCHA_2007_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2007;13
PCHA_2008_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2008;17
PCHA_2009_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2009;42
PCHA_2010_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2010;30
PCHA_2011_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2011;64
PCHA_2016_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2016;25
PCHA_2020_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2020;32
PCHA_2024_CHIN;PCHA;Port Charcot;-64,026;-65,067;CHIN;chinstrap penguin;2024;60
PCHA_2009_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2009;652
PCHA_2010_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2010;2202
PCHA_2011_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2011;997
PCHA_2016_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2016;1023
PCHA_2020_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2020;2371
PCHA_2024_GENT;PCHA;Port Charcot;-64,026;-65,067;GENT;gentoo penguin;2024;753
PENG_2008_ADEL;PENG;Penguin Island;-57,927;-62,102;ADEL;adelie penguin;2008;11
PENG_2013_ADEL;PENG;Penguin Island;-57,927;-62,102;ADEL;adelie penguin;2013;54
PENG_2018_ADEL;PENG;Penguin Island;-57,927;-62,102;ADEL;adelie penguin;2018;142
PEPO_2022_ADEL;PEPO;Penguin Point (Seymour Island);-56,691;-64,295;ADEL;adelie penguin;2022;21561
PETE_1975_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;1975;708
PETE_1999_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;1999;1135
PETE_2000_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2000;935
PETE_2003_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2003;661
PETE_2004_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2004;731
PETE_2005_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2005;580
PETE_2006_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2006;589
PETE_2007_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2007;458
PETE_2008_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2008;434
PETE_2009_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2009;869
PETE_2010_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2010;450
PETE_2013_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2013;439
PETE_2014_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2014;382
PETE_2015_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2015;864
PETE_2016_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2016;363
PETE_2018_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2018;292
PETE_2020_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2020;319
PETE_2024_ADEL;PETE;Petermann Island;-64,137;-65,176;ADEL;adelie penguin;2024;185
PETE_1975_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;1975;200
PETE_2004_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2004;3260
PETE_2005_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2005;2781
PETE_2006_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2006;3453
PETE_2007_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2007;3344
PETE_2008_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2008;3348
PETE_2009_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2009;3731
PETE_2015_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2015;3905
PETE_2020_GENT;PETE;Petermann Island;-64,137;-65,176;GENT;gentoo penguin;2020;4960
PGEO_1984_ADEL;PGEO;Point Geologie;140,005;-66,674;ADEL;adelie penguin;1984;29182
PGEO_1984_EMPE;PGEO;Point Geologie;140,005;-66,674;EMPE;emperor penguin;1984;3119
PGEO_1987_EMPE;PGEO;Point Geologie;140,005;-66,674;EMPE;emperor penguin;1987;2300
PGEO_2009_EMPE;PGEO;Point Geologie;140,005;-66,674;EMPE;emperor penguin;2009;2456
PIGE_1982_ADEL;PIGE;Cape Pigeon Rocks;143,894;-66,933;ADEL;adelie penguin;1982;1410
PIGE_1997_ADEL;PIGE;Cape Pigeon Rocks;143,894;-66,933;ADEL;adelie penguin;1997;9000
PIIS_1987_ADEL;PIIS;Peter I Island;-90,492;-68,835;ADEL;adelie penguin;1987;25
PIIS_1990_ADEL;PIIS;Peter I Island;-90,492;-68,835;ADEL;adelie penguin;1990;50
PING_2014_MACA;PING;Pinguino Island;-60,986;-64,144;MACA;macaroni penguin;2014;1
PISL_1974_ADEL;PISL;Peterson Island;110,499;-66,466;ADEL;adelie penguin;1974;9000
PISL_1980_ADEL;PISL;Peterson Island;110,499;-66,466;ADEL;adelie penguin;1980;5946
PLEN_2018_ADEL;PLEN;Pleneau Island;-64,056;-65,104;ADEL;adelie penguin;2018;2
PLEN_2008_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2008;2984
PLEN_2009_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2009;2829
PLEN_2011_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2011;2981
PLEN_2015_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2015;6691
PLEN_2016_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2016;1578
PLEN_2018_GENT;PLEN;Pleneau Island;-64,056;-65,104;GENT;gentoo penguin;2018;3931
PLEN_2001_KING;PLEN;Pleneau Island;-64,056;-65,104;KING;king penguin;2001;1
POPO_1987_CHIN;POPO;Pottinger Point;-58,358;-61,932;CHIN;chinstrap penguin;1987;175550
PORT_1979_CHIN;PORT;Porteous Point;-45,675;-60,724;CHIN;chinstrap penguin;1979;5
POWE_1983_ADEL;POWE;Powell Island;-45,029;-60,725;ADEL;adelie penguin;1983;24560
PRES_1987_CHIN;PRES;President Head (Snow Island);-61,2;-62,725;CHIN;chinstrap penguin;1987;100
PSON_2009_EMPE;PSON;Peterson Bank;110,236;-65,918;EMPE;emperor penguin;2009;0
PTHO_2011_ADEL;PTHO;Point Thomas;-58,462;-62,163;ADEL;adelie penguin;2011;4982
PTHO_2014_ADEL;PTHO;Point Thomas;-58,462;-62,163;ADEL;adelie penguin;2014;14
PTHO_1990_MACA;PTHO;Point Thomas;-58,462;-62,163;MACA;macaroni penguin;1990;2
RAGN_2009_EMPE;RAGN;Ragnhild;27,155;-69,908;EMPE;emperor penguin;2009;6870
RASM_2020_GENT;RASM;Rasmussen Island;-64,085;-65,248;GENT;gentoo penguin;2020;27
RASM_2024_GENT;RASM;Rasmussen Island;-64,085;-65,248;GENT;gentoo penguin;2024;156
RENI_2017_CHIN;RENI;Renier Point;-59,81;-62,609;CHIN;chinstrap penguin;2017;258
RIIS_1986_EMPE;RIIS;Riiser-Larsen;-15,106;-72,124;EMPE;emperor penguin;1986;5900
RIIS_2009_EMPE;RIIS;Riiser-Larsen;-15,106;-72,124;EMPE;emperor penguin;2009;4013
ROBE_1987_CHIN;ROBE;Robert Point (Robert Island);-59,383;-62,45;CHIN;chinstrap penguin;1987;5000
ROGE_1964_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;1964;11700
ROGE_1983_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;1983;3851
ROGE_2007_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2007;14753
ROGE_2008_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2008;16022
ROGE_2009_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2009;9505
ROGE_2010_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2010;9590
ROGE_2011_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2011;15846
ROGE_2012_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2012;11383
ROGE_2018_EMPE;ROGE;Cape Roget;170,597;-71,988;EMPE;emperor penguin;2018;5221
ROME_1987_CHIN;ROME;Romeo Island;-59,927;-62,376;CHIN;chinstrap penguin;1987;500
RONE_1987_GENT;RONE;Ronge Island East;-62,644;-64,688;GENT;gentoo penguin;1987;202
RONE_2008_GENT;RONE;Ronge Island East;-62,644;-64,688;GENT;gentoo penguin;2008;538
RONE_2009_GENT;RONE;Ronge Island East;-62,644;-64,688;GENT;gentoo penguin;2009;301
RONE_2010_GENT;RONE;Ronge Island East;-62,644;-64,688;GENT;gentoo penguin;2010;434
RONE_2018_GENT;RONE;Ronge Island East;-62,644;-64,688;GENT;gentoo penguin;2018;431
RRRI_1940_ADEL;RRRI;Red Rock Ridge;-67,169;-68,288;ADEL;adelie penguin;1940;600
RRRI_1948_ADEL;RRRI;Red Rock Ridge;-67,169;-68,288;ADEL;adelie penguin;1948;1800
RRRI_1984_ADEL;RRRI;Red Rock Ridge;-67,169;-68,288;ADEL;adelie penguin;1984;1820
RRRI_2013_ADEL;RRRI;Red Rock Ridge;-67,169;-68,288;ADEL;adelie penguin;2013;3760
RRRI_2019_ADEL;RRRI;Red Rock Ridge;-67,169;-68,288;ADEL;adelie penguin;2019;4572
RUGG_1987_CHIN;RUGG;Rugged Rocks;-59,816;-62,601;CHIN;chinstrap penguin;1987;3000
RUGG_2017_CHIN;RUGG;Rugged Rocks;-59,816;-62,601;CHIN;chinstrap penguin;2017;1950
RUMP_1967_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1967;960
RUMP_1972_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1972;209
RUMP_1973_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1973;438
RUMP_1975_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1975;533
RUMP_1980_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1980;473
RUMP_1981_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1981;1145
RUMP_1982_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1982;1534
RUMP_1983_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1983;1200
RUMP_1984_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1984;1550
RUMP_1985_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1985;1224
RUMP_1986_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1986;1450
RUMP_1987_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1987;1537
RUMP_1988_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1988;2270
RUMP_1989_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1989;1338
RUMP_1990_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1990;1893
RUMP_1991_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1991;1498
RUMP_1992_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1992;1485
RUMP_1993_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1993;1760
RUMP_1994_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1994;1380
RUMP_1995_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1995;1466
RUMP_1996_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1996;1695
RUMP_1997_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1997;1433
RUMP_1998_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1998;2288
RUMP_1999_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1999;2549
RUMP_2000_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2000;2006
RUMP_2001_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2001;1882
RUMP_2002_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2002;3111
RUMP_2003_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2003;3080
RUMP_2004_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2004;3515
RUPE_2008_EMPE;RUPE;Rupert Coast;-143,308;-75,382;EMPE;emperor penguin;2008;1550
RXLH_1987_GENT;RXLH;Rocks near Low Head;-58,133;-62,15;GENT;gentoo penguin;1987;75
SABR_1965_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;1965;4
SABR_2005_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;2005;311
SABR_2014_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;2014;84
SADD_1903_CHIN;SADD;Saddle Island;-44,855;-60,617;CHIN;chinstrap penguin;1903;25000
SANA_1979_EMPE;SANA;Sanae;-1,413;-69,999;EMPE;emperor penguin;1979;113
SANA_2009_EMPE;SANA;Sanae;-1,413;-69,999;EMPE;emperor penguin;2009;3193
SART_2018_CHIN;SART;Sartorius Point;-59,657;-62,56;CHIN;chinstrap penguin;2018;321
SCRY_2022_GENT;SCRY;Cape Scrymgeour;-56,455;-63,566;GENT;gentoo penguin;2022;75
SEAL_1987_CHIN;SEAL;Seal Islands;-55,393;-60,975;CHIN;chinstrap penguin;1987;20000
SEAL_1987_MACA;SEAL;Seal Islands;-55,393;-60,975;MACA;macaroni penguin;1987;150
SEAL_1989_MACA;SEAL;Seal Islands;-55,393;-60,975;MACA;macaroni penguin;1989;194
SEGI_2020_CHIN;SEGI;Small island southeast on Gerlache Island;-64,204;-64,604;CHIN;chinstrap penguin;2020;56
SELV_2015_CHIN;SELV;Selvick Cove;-62,569;-64,641;CHIN;chinstrap penguin;2015;116
SELV_2016_CHIN;SELV;Selvick Cove;-62,569;-64,641;CHIN;chinstrap penguin;2016;86
SELV_2015_GENT;SELV;Selvick Cove;-62,569;-64,641;GENT;gentoo penguin;2015;646
SELV_2016_GENT;SELV;Selvick Cove;-62,569;-64,641;GENT;gentoo penguin;2016;538
SHAC_1960_EMPE;SHAC;Shackleton Ice Shelf;96,02;-65,089;EMPE;emperor penguin;1960;5000
SHAC_2009_EMPE;SHAC;Shackleton Ice Shelf;96,02;-65,089;EMPE;emperor penguin;2009;6471
SHAG_1978_CHIN;SHAG;Shagnasty Island;-45,618;-60,732;CHIN;chinstrap penguin;1978;2837
SHIR_1981_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1981;2164
